Tanggal,Tahun,Bulan,Kabupaten_Kota,Latitude_dd,Longitude_dd,Produksi_Padi_Ton_clean,Suhu_Rata_C_clean,Curah_Hujan_mm_clean,Kelembapan_Persen_clean
2021-01-01,2021,Januari,Kabupaten Sidoarjo,-7.4428,112.6774,894.24,25.22,14.96,89.87
2021-02-01,2021,Februari,Kabupaten Sidoarjo,-7.4428,112.6774,978.92,25.02,17.98,91.15
2021-03-01,2021,Maret,Kabupaten Sidoarjo,-7.4428,112.6774,15692.57,25.5,10.26,87.72
2021-04-01,2021,April,Kabupaten Sidoarjo,-7.4428,112.6774,45053.34,25.92,3.38,84.58
2021-05-01,2021,Mei,Kabupaten Sidoarjo,-7.4428,112.6774,31336.57,26.43,1.81,83.01
2021-06-01,2021,Juni,Kabupaten Sidoarjo,-7.4428,112.6774,9970.46,26.27,4.54,81.71
2021-07-01,2021,Juli,Kabupaten Sidoarjo,-7.4428,112.6774,3700.73,25.8,0.3,74.93
2021-08-01,2021,Agustus,Kabupaten Sidoarjo,-7.4428,112.6774,10276.08,27.89,0.29,64.8
2021-09-01,2021,September,Kabupaten Sidoarjo,-7.4428,112.6774,31123.68,28.13,2.42,65.39
2021-10-01,2021,Oktober,Kabupaten Sidoarjo,-7.4428,112.6774,28060.29,28.97,1.16,63.55
2021-11-01,2021,November,Kabupaten Sidoarjo,-7.4428,112.6774,21711.73,26.73,10.3,80.09
2021-12-01,2021,Desember,Kabupaten Sidoarjo,-7.4428,112.6774,3702.79,25.98,13.8,86.18
2022-01-01,2022,Januari,Kabupaten Sidoarjo,-7.4428,112.6774,1716.71,25.41,10.36,87.92
2022-02-01,2022,Februari,Kabupaten Sidoarjo,-7.4428,112.6774,868.93,25.33,11.0,88.74
2022-03-01,2022,Maret,Kabupaten Sidoarjo,-7.4428,112.6774,7817.9,25.89,11.2,87.89
2022-04-01,2022,April,Kabupaten Sidoarjo,-7.4428,112.6774,37043.93,26.32,5.46,84.62
2022-05-01,2022,Mei,Kabupaten Sidoarjo,-7.4428,112.6774,38152.05,26.19,8.64,87.32
2022-06-01,2022,Juni,Kabupaten Sidoarjo,-7.4428,112.6774,8555.42,25.49,4.99,86.07
2022-07-01,2022,Juli,Kabupaten Sidoarjo,-7.4428,112.6774,994.9,24.87,2.68,84.68
2022-08-01,2022,Agustus,Kabupaten Sidoarjo,-7.4428,112.6774,7668.76,26.06,0.73,76.8
2022-09-01,2022,September,Kabupaten Sidoarjo,-7.4428,112.6774,31682.19,28.28,2.83,65.52
2022-10-01,2022,Oktober,Kabupaten Sidoarjo,-7.4428,112.6774,31496.28,26.26,7.89,82.14
2022-11-01,2022,November,Kabupaten Sidoarjo,-7.4428,112.6774,26803.39,25.83,9.9,86.38
2022-12-01,2022,Desember,Kabupaten Sidoarjo,-7.4428,112.6774,1739.99,25.8,7.49,86.29
2023-01-01,2023,Januari,Kabupaten Sidoarjo,-7.4428,112.6774,1355.3,25.4,10.16,86.93
2023-02-01,2023,Februari,Kabupaten Sidoarjo,-7.4428,112.6774,1057.82,24.97,17.37,90.45
2023-03-01,2023,Maret,Kabupaten Sidoarjo,-7.4428,112.6774,22309.86,25.76,6.59,86.5
2023-04-01,2023,April,Kabupaten Sidoarjo,-7.4428,112.6774,29880.69,26.14,9.47,85.99
2023-05-01,2023,Mei,Kabupaten Sidoarjo,-7.4428,112.6774,33654.11,25.78,1.97,84.59
2023-06-01,2023,Juni,Kabupaten Sidoarjo,-7.4428,112.6774,6455.64,26.25,0.4,79.37
2023-07-01,2023,Juli,Kabupaten Sidoarjo,-7.4428,112.6774,4049.17,26.09,1.75,73.7
2023-08-01,2023,Agustus,Kabupaten Sidoarjo,-7.4428,112.6774,9932.48,27.6,0.05,60.95
2023-09-01,2023,September,Kabupaten Sidoarjo,-7.4428,112.6774,32711.26,28.77,0.03,54.5
2023-10-01,2023,Oktober,Kabupaten Sidoarjo,-7.4428,112.6774,29430.45,30.82,0.05,50.86
2023-11-01,2023,November,Kabupaten Sidoarjo,-7.4428,112.6774,22500.89,30.14,2.39,62.41
2023-12-01,2023,Desember,Kabupaten Sidoarjo,-7.4428,112.6774,2517.68,27.13,28.6,83.39
2024-01-01,2024,Januari,Kabupaten Sidoarjo,-7.4428,112.6774,4826.56,26.55,9.72,86.83
2024-02-01,2024,Februari,Kabupaten Sidoarjo,-7.4428,112.6774,3422.26,26.45,14.05,88.77
2024-03-01,2024,Maret,Kabupaten Sidoarjo,-7.4428,112.6774,6051.81,26.59,4.7,88.33
2024-04-01,2024,April,Kabupaten Sidoarjo,-7.4428,112.6774,29945.5,27.06,9.2,87.17
2024-05-01,2024,Mei,Kabupaten Sidoarjo,-7.4428,112.6774,32691.01,26.78,0.34,82.79
2024-06-01,2024,Juni,Kabupaten Sidoarjo,-7.4428,112.6774,19874.58,26.84,2.38,78.54
2024-07-01,2024,Juli,Kabupaten Sidoarjo,-7.4428,112.6774,9907.52,26.67,0.83,70.19
2024-08-01,2024,Agustus,Kabupaten Sidoarjo,-7.4428,112.6774,7024.98,28.16,0.08,59.17
2024-09-01,2024,September,Kabupaten Sidoarjo,-7.4428,112.6774,31741.95,29.35,1.49,59.97
2024-10-01,2024,Oktober,Kabupaten Sidoarjo,-7.4428,112.6774,33302.99,30.63,0.84,56.91
2024-11-01,2024,November,Kabupaten Sidoarjo,-7.4428,112.6774,24940.6,28.36,6.66,75.21
2024-12-01,2024,Desember,Kabupaten Sidoarjo,-7.4428,112.6774,5256.94,26.11,13.59,87.91
2018-01-01,2018,Januari,Kabupaten Situbondo,-7.734,114.1439,4550.95,27.26,9.52,83.8
2018-02-01,2018,Februari,Kabupaten Situbondo,-7.734,114.1439,14030.42,27.17,10.79,83.1
2018-03-01,2018,Maret,Kabupaten Situbondo,-7.734,114.1439,42350.73,27.92,9.35,79.56
2018-04-01,2018,April,Kabupaten Situbondo,-7.734,114.1439,27406.32,28.75,3.49,77.32
2018-05-01,2018,Mei,Kabupaten Situbondo,-7.734,114.1439,10061.44,28.31,0.26,75.11
2018-06-01,2018,Juni,Kabupaten Situbondo,-7.734,114.1439,11726.58,27.92,1.7,74.1
2018-07-01,2018,Juli,Kabupaten Situbondo,-7.734,114.1439,29274.44,27.51,0.2,69.77
2018-08-01,2018,Agustus,Kabupaten Situbondo,-7.734,114.1439,8031.97,27.54,0.75,67.42
2018-09-01,2018,September,Kabupaten Situbondo,-7.734,114.1439,6401.55,28.39,0.04,65.7
2018-10-01,2018,Oktober,Kabupaten Situbondo,-7.734,114.1439,5149.73,29.64,0.03,63.59
2018-11-01,2018,November,Kabupaten Situbondo,-7.734,114.1439,9018.15,29.41,5.87,71.48
2018-12-01,2018,Desember,Kabupaten Situbondo,-7.734,114.1439,7552.89,28.33,7.66,78.3
2019-01-01,2019,Januari,Kabupaten Situbondo,-7.734,114.1439,6477.13,27.78,13.19,82.87
2019-02-01,2019,Februari,Kabupaten Situbondo,-7.734,114.1439,17990.17,27.77,12.62,81.78
2019-03-01,2019,Maret,Kabupaten Situbondo,-7.734,114.1439,33206.15,27.94,7.42,81.0
2019-04-01,2019,April,Kabupaten Situbondo,-7.734,114.1439,35507.12,28.51,8.93,79.45
2019-05-01,2019,Mei,Kabupaten Situbondo,-7.734,114.1439,10234.93,28.49,0.71,74.83
2019-06-01,2019,Juni,Kabupaten Situbondo,-7.734,114.1439,11117.08,27.72,0.06,72.76
2019-07-01,2019,Juli,Kabupaten Situbondo,-7.734,114.1439,18589.22,27.25,0.04,70.21
2019-08-01,2019,Agustus,Kabupaten Situbondo,-7.734,114.1439,10336.66,27.41,0.34,67.8
2019-09-01,2019,September,Kabupaten Situbondo,-7.734,114.1439,5755.65,27.86,0.34,67.7
2019-10-01,2019,Oktober,Kabupaten Situbondo,-7.734,114.1439,6187.31,29.34,0.11,64.8
2019-11-01,2019,November,Kabupaten Situbondo,-7.734,114.1439,6300.91,30.46,0.66,63.11
2019-12-01,2019,Desember,Kabupaten Situbondo,-7.734,114.1439,5963.21,29.58,4.52,73.41
2020-01-01,2020,Januari,Kabupaten Situbondo,-7.734,114.1439,6544.22,28.64,9.06,78.85
2020-02-01,2020,Februari,Kabupaten Situbondo,-7.734,114.1439,13569.28,27.84,14.72,83.94
2020-03-01,2020,Maret,Kabupaten Situbondo,-7.734,114.1439,25051.37,28.21,9.8,81.21
2020-04-01,2020,April,Kabupaten Situbondo,-7.734,114.1439,36436.02,28.62,9.94,78.67
2020-05-01,2020,Mei,Kabupaten Situbondo,-7.734,114.1439,14641.32,28.72,6.58,79.34
2020-06-01,2020,Juni,Kabupaten Situbondo,-7.734,114.1439,9516.72,27.98,1.12,76.17
2020-07-01,2020,Juli,Kabupaten Situbondo,-7.734,114.1439,13523.17,27.38,0.77,74.79
2020-08-01,2020,Agustus,Kabupaten Situbondo,-7.734,114.1439,12772.49,27.86,0.68,71.92
2020-09-01,2020,September,Kabupaten Situbondo,-7.734,114.1439,8920.61,29.09,0.31,68.2
2020-10-01,2020,Oktober,Kabupaten Situbondo,-7.734,114.1439,5872.93,29.28,3.64,70.27
2020-11-01,2020,November,Kabupaten Situbondo,-7.734,114.1439,8492.46,29.07,5.57,74.47
2020-12-01,2020,Desember,Kabupaten Situbondo,-7.734,114.1439,4587.6,27.79,15.27,80.01
2021-01-01,2021,Januari,Kabupaten Situbondo,-7.734,114.1439,8907.76,27.39,13.45,83.01
2021-02-01,2021,Februari,Kabupaten Situbondo,-7.734,114.1439,12337.07,27.06,16.22,86.14
2021-03-01,2021,Maret,Kabupaten Situbondo,-7.734,114.1439,30484.29,27.51,9.02,81.81
2021-04-01,2021,April,Kabupaten Situbondo,-7.734,114.1439,30377.93,28.31,3.49,75.99
2021-05-01,2021,Mei,Kabupaten Situbondo,-7.734,114.1439,10057.92,28.35,2.23,77.31
2021-06-01,2021,Juni,Kabupaten Situbondo,-7.734,114.1439,9750.98,28.0,4.31,78.71
2021-07-01,2021,Juli,Kabupaten Situbondo,-7.734,114.1439,13889.32,27.62,0.4,73.05
2021-08-01,2021,Agustus,Kabupaten Situbondo,-7.734,114.1439,15273.82,28.41,0.25,70.81
2021-09-01,2021,September,Kabupaten Situbondo,-7.734,114.1439,5089.28,28.63,2.45,70.64
2021-10-01,2021,Oktober,Kabupaten Situbondo,-7.734,114.1439,3829.92,29.42,1.06,68.6
2021-11-01,2021,November,Kabupaten Situbondo,-7.734,114.1439,3246.47,28.41,8.86,77.3
2021-12-01,2021,Desember,Kabupaten Situbondo,-7.734,114.1439,7912.36,28.25,13.87,79.45
2022-01-01,2022,Januari,Kabupaten Situbondo,-7.734,114.1439,6141.38,27.54,9.97,82.35
2022-02-01,2022,Februari,Kabupaten Situbondo,-7.734,114.1439,11665.28,27.28,11.17,83.36
2022-03-01,2022,Maret,Kabupaten Situbondo,-7.734,114.1439,35238.65,27.98,10.27,81.64
2022-04-01,2022,April,Kabupaten Situbondo,-7.734,114.1439,26438.18,28.61,4.52,76.19
2022-05-01,2022,Mei,Kabupaten Situbondo,-7.734,114.1439,7540.35,28.55,7.13,80.07
2022-06-01,2022,Juni,Kabupaten Situbondo,-7.734,114.1439,6956.29,28.06,4.29,77.88
2022-07-01,2022,Juli,Kabupaten Situbondo,-7.734,114.1439,15569.44,27.46,1.89,76.12
2022-08-01,2022,Agustus,Kabupaten Situbondo,-7.734,114.1439,10642.09,27.67,0.64,74.88
2022-09-01,2022,September,Kabupaten Situbondo,-7.734,114.1439,3519.25,28.7,2.09,71.32
2022-10-01,2022,Oktober,Kabupaten Situbondo,-7.734,114.1439,6597.2,28.36,8.52,76.41
2022-11-01,2022,November,Kabupaten Situbondo,-7.734,114.1439,6058.98,28.04,10.22,79.33
2022-12-01,2022,Desember,Kabupaten Situbondo,-7.734,114.1439,5260.91,28.16,6.54,78.41
2023-01-01,2023,Januari,Kabupaten Situbondo,-7.734,114.1439,5865.85,27.64,8.71,80.24
2023-02-01,2023,Februari,Kabupaten Situbondo,-7.734,114.1439,18113.03,26.99,15.02,85.76
2023-03-01,2023,Maret,Kabupaten Situbondo,-7.734,114.1439,37524.24,27.87,6.47,79.93
2023-04-01,2023,April,Kabupaten Situbondo,-7.734,114.1439,18807.88,28.21,7.89,79.42
2023-05-01,2023,Mei,Kabupaten Situbondo,-7.734,114.1439,8077.69,28.26,1.46,76.05
2023-06-01,2023,Juni,Kabupaten Situbondo,-7.734,114.1439,14309.73,28.17,0.48,74.41
2023-07-01,2023,Juli,Kabupaten Situbondo,-7.734,114.1439,16914.05,27.72,2.12,73.24
2023-08-01,2023,Agustus,Kabupaten Situbondo,-7.734,114.1439,11002.62,27.88,0.07,70.0
2023-09-01,2023,September,Kabupaten Situbondo,-7.734,114.1439,6449.08,28.56,0.06,66.01
2023-10-01,2023,Oktober,Kabupaten Situbondo,-7.734,114.1439,6479.55,29.88,0.01,65.89
2023-11-01,2023,November,Kabupaten Situbondo,-7.734,114.1439,5744.88,30.49,2.77,68.12
2023-12-01,2023,Desember,Kabupaten Situbondo,-7.734,114.1439,7984.65,29.27,18.27,75.59
2024-01-01,2024,Januari,Kabupaten Situbondo,-7.734,114.1439,8081.76,28.7,7.98,80.38
2024-02-01,2024,Februari,Kabupaten Situbondo,-7.734,114.1439,16968.77,28.38,12.43,82.77
2024-03-01,2024,Maret,Kabupaten Situbondo,-7.734,114.1439,29671.88,28.49,4.9,82.77
2024-04-01,2024,April,Kabupaten Situbondo,-7.734,114.1439,29128.21,29.17,7.7,80.23
2024-05-01,2024,Mei,Kabupaten Situbondo,-7.734,114.1439,14342.59,29.14,0.47,76.24
2024-06-01,2024,Juni,Kabupaten Situbondo,-7.734,114.1439,8999.3,28.6,1.55,75.7
2024-07-01,2024,Juli,Kabupaten Situbondo,-7.734,114.1439,16454.39,28.02,0.78,71.76
2024-08-01,2024,Agustus,Kabupaten Situbondo,-7.734,114.1439,12568.31,28.53,0.05,67.58
2024-09-01,2024,September,Kabupaten Situbondo,-7.734,114.1439,7389.73,29.47,0.57,67.4
2024-10-01,2024,Oktober,Kabupaten Situbondo,-7.734,114.1439,5877.32,30.49,0.91,65.57
2024-11-01,2024,November,Kabupaten Situbondo,-7.734,114.1439,7673.07,29.74,5.89,73.01
2024-12-01,2024,Desember,Kabupaten Situbondo,-7.734,114.1439,5081.49,28.33,12.82,81.62
2018-01-01,2018,Januari,Kabupaten Sumenep,-7.0072,113.8581,476.54,27.24,9.18,84.94
2018-02-01,2018,Februari,Kabupaten Sumenep,-7.0072,113.8581,18144.72,27.0,9.9,85.78
2018-03-01,2018,Maret,Kabupaten Sumenep,-7.0072,113.8581,99200.2,27.66,9.08,81.94
2018-04-01,2018,April,Kabupaten Sumenep,-7.0072,113.8581,36945.12,28.44,3.3,79.56
2018-05-01,2018,Mei,Kabupaten Sumenep,-7.0072,113.8581,4841.49,28.13,0.48,78.12
2018-06-01,2018,Juni,Kabupaten Sumenep,-7.0072,113.8581,14564.64,27.84,1.35,76.12
2018-07-01,2018,Juli,Kabupaten Sumenep,-7.0072,113.8581,36151.64,27.46,0.09,71.52
2018-08-01,2018,Agustus,Kabupaten Sumenep,-7.0072,113.8581,6002.02,27.59,0.57,68.61
2018-09-01,2018,September,Kabupaten Sumenep,-7.0072,113.8581,8009.59,28.24,0.11,67.47
2018-10-01,2018,Oktober,Kabupaten Sumenep,-7.0072,113.8581,19707.66,29.43,0.16,65.48
2018-11-01,2018,November,Kabupaten Sumenep,-7.0072,113.8581,13490.26,29.13,5.44,73.42
2018-12-01,2018,Desember,Kabupaten Sumenep,-7.0072,113.8581,751.11,28.11,8.14,80.24
2019-01-01,2019,Januari,Kabupaten Sumenep,-7.0072,113.8581,0.0,27.69,13.69,84.01
2019-02-01,2019,Februari,Kabupaten Sumenep,-7.0072,113.8581,3182.61,27.67,12.13,82.29
2019-03-01,2019,Maret,Kabupaten Sumenep,-7.0072,113.8581,63644.67,27.88,7.7,81.4
2019-04-01,2019,April,Kabupaten Sumenep,-7.0072,113.8581,67858.48,28.37,7.67,79.86
2019-05-01,2019,Mei,Kabupaten Sumenep,-7.0072,113.8581,6754.76,28.27,0.64,78.07
2019-06-01,2019,Juni,Kabupaten Sumenep,-7.0072,113.8581,7675.17,27.65,0.08,75.25
2019-07-01,2019,Juli,Kabupaten Sumenep,-7.0072,113.8581,16604.53,27.12,0.04,72.54
2019-08-01,2019,Agustus,Kabupaten Sumenep,-7.0072,113.8581,13652.08,27.3,0.21,69.72
2019-09-01,2019,September,Kabupaten Sumenep,-7.0072,113.8581,2901.38,27.61,0.2,70.1
2019-10-01,2019,Oktober,Kabupaten Sumenep,-7.0072,113.8581,1377.38,29.03,0.04,67.48
2019-11-01,2019,November,Kabupaten Sumenep,-7.0072,113.8581,985.61,30.12,0.7,65.54
2019-12-01,2019,Desember,Kabupaten Sumenep,-7.0072,113.8581,1454.17,29.09,4.98,76.04
2020-01-01,2020,Januari,Kabupaten Sumenep,-7.0072,113.8581,448.07,28.33,10.17,81.58
2020-02-01,2020,Februari,Kabupaten Sumenep,-7.0072,113.8581,1618.97,27.71,14.24,84.99
2020-03-01,2020,Maret,Kabupaten Sumenep,-7.0072,113.8581,14486.38,28.1,9.27,81.55
2020-04-01,2020,April,Kabupaten Sumenep,-7.0072,113.8581,112783.2,28.44,10.91,79.89
2020-05-01,2020,Mei,Kabupaten Sumenep,-7.0072,113.8581,32976.53,28.54,5.86,80.96
2020-06-01,2020,Juni,Kabupaten Sumenep,-7.0072,113.8581,3565.87,27.7,1.08,79.37
2020-07-01,2020,Juli,Kabupaten Sumenep,-7.0072,113.8581,18292.94,27.24,0.84,77.4
2020-08-01,2020,Agustus,Kabupaten Sumenep,-7.0072,113.8581,25742.69,27.73,0.59,74.56
2020-09-01,2020,September,Kabupaten Sumenep,-7.0072,113.8581,14946.62,28.99,0.15,69.24
2020-10-01,2020,Oktober,Kabupaten Sumenep,-7.0072,113.8581,1537.47,29.03,3.48,72.06
2020-11-01,2020,November,Kabupaten Sumenep,-7.0072,113.8581,1984.7,28.76,4.38,76.56
2020-12-01,2020,Desember,Kabupaten Sumenep,-7.0072,113.8581,596.77,27.67,15.67,82.53
2021-01-01,2021,Januari,Kabupaten Sumenep,-7.0072,113.8581,290.4,27.14,13.41,85.95
2021-02-01,2021,Februari,Kabupaten Sumenep,-7.0072,113.8581,11135.41,27.06,14.46,87.13
2021-03-01,2021,Maret,Kabupaten Sumenep,-7.0072,113.8581,99717.89,27.29,9.18,83.04
2021-04-01,2021,April,Kabupaten Sumenep,-7.0072,113.8581,45945.07,28.12,3.43,77.8
2021-05-01,2021,Mei,Kabupaten Sumenep,-7.0072,113.8581,3305.74,28.17,2.59,79.92
2021-06-01,2021,Juni,Kabupaten Sumenep,-7.0072,113.8581,10242.33,27.83,3.65,80.6
2021-07-01,2021,Juli,Kabupaten Sumenep,-7.0072,113.8581,18650.55,27.58,0.25,74.81
2021-08-01,2021,Agustus,Kabupaten Sumenep,-7.0072,113.8581,22013.61,28.26,0.14,72.74
2021-09-01,2021,September,Kabupaten Sumenep,-7.0072,113.8581,6489.11,28.41,2.39,72.71
2021-10-01,2021,Oktober,Kabupaten Sumenep,-7.0072,113.8581,3735.92,29.09,1.38,71.46
2021-11-01,2021,November,Kabupaten Sumenep,-7.0072,113.8581,453.38,28.24,9.06,78.41
2021-12-01,2021,Desember,Kabupaten Sumenep,-7.0072,113.8581,673.94,27.91,13.25,82.4
2022-01-01,2022,Januari,Kabupaten Sumenep,-7.0072,113.8581,3403.12,27.34,9.9,85.06
2022-02-01,2022,Februari,Kabupaten Sumenep,-7.0072,113.8581,20342.32,27.18,11.63,84.48
2022-03-01,2022,Maret,Kabupaten Sumenep,-7.0072,113.8581,110793.77,27.84,9.52,82.72
2022-04-01,2022,April,Kabupaten Sumenep,-7.0072,113.8581,32538.2,28.42,4.54,77.53
2022-05-01,2022,Mei,Kabupaten Sumenep,-7.0072,113.8581,2510.96,28.38,6.71,81.47
2022-06-01,2022,Juni,Kabupaten Sumenep,-7.0072,113.8581,16358.36,27.77,4.43,80.68
2022-07-01,2022,Juli,Kabupaten Sumenep,-7.0072,113.8581,17739.55,27.27,1.85,79.33
2022-08-01,2022,Agustus,Kabupaten Sumenep,-7.0072,113.8581,11320.84,27.54,0.55,76.91
2022-09-01,2022,September,Kabupaten Sumenep,-7.0072,113.8581,4999.11,28.48,1.47,73.56
2022-10-01,2022,Oktober,Kabupaten Sumenep,-7.0072,113.8581,6529.64,28.21,7.91,77.65
2022-11-01,2022,November,Kabupaten Sumenep,-7.0072,113.8581,3554.41,27.89,10.3,80.08
2022-12-01,2022,Desember,Kabupaten Sumenep,-7.0072,113.8581,491.03,28.0,6.89,79.64
2023-01-01,2023,Januari,Kabupaten Sumenep,-7.0072,113.8581,4778.43,27.42,8.21,82.97
2023-02-01,2023,Februari,Kabupaten Sumenep,-7.0072,113.8581,26514.33,26.93,14.16,87.12
2023-03-01,2023,Maret,Kabupaten Sumenep,-7.0072,113.8581,103505.61,27.63,6.94,81.4
2023-04-01,2023,April,Kabupaten Sumenep,-7.0072,113.8581,22667.0,27.93,7.37,82.11
2023-05-01,2023,Mei,Kabupaten Sumenep,-7.0072,113.8581,2068.83,28.12,1.8,78.78
2023-06-01,2023,Juni,Kabupaten Sumenep,-7.0072,113.8581,19355.23,27.98,0.47,77.31
2023-07-01,2023,Juli,Kabupaten Sumenep,-7.0072,113.8581,15545.68,27.66,2.29,75.24
2023-08-01,2023,Agustus,Kabupaten Sumenep,-7.0072,113.8581,15385.25,27.73,0.06,72.07
2023-09-01,2023,September,Kabupaten Sumenep,-7.0072,113.8581,3307.89,28.38,0.05,67.85
2023-10-01,2023,Oktober,Kabupaten Sumenep,-7.0072,113.8581,2286.65,29.55,0.01,69.01
2023-11-01,2023,November,Kabupaten Sumenep,-7.0072,113.8581,1631.2,30.05,3.73,71.6
2023-12-01,2023,Desember,Kabupaten Sumenep,-7.0072,113.8581,764.38,29.06,15.63,77.78
2024-01-01,2024,Januari,Kabupaten Sumenep,-7.0072,113.8581,128.11,28.46,7.8,82.33
2024-02-01,2024,Februari,Kabupaten Sumenep,-7.0072,113.8581,1365.71,28.25,12.08,83.4
2024-03-01,2024,Maret,Kabupaten Sumenep,-7.0072,113.8581,40912.66,28.39,5.15,83.87
2024-04-01,2024,April,Kabupaten Sumenep,-7.0072,113.8581,95452.82,28.9,7.41,82.36
2024-05-01,2024,Mei,Kabupaten Sumenep,-7.0072,113.8581,16924.19,28.94,0.69,79.47
2024-06-01,2024,Juni,Kabupaten Sumenep,-7.0072,113.8581,3054.61,28.37,1.33,78.42
2024-07-01,2024,Juli,Kabupaten Sumenep,-7.0072,113.8581,11409.19,27.89,0.7,73.99
2024-08-01,2024,Agustus,Kabupaten Sumenep,-7.0072,113.8581,14578.58,28.43,0.06,69.01
2024-09-01,2024,September,Kabupaten Sumenep,-7.0072,113.8581,5308.96,29.28,0.44,69.18
2024-10-01,2024,Oktober,Kabupaten Sumenep,-7.0072,113.8581,0.02,30.27,0.83,67.31
2024-11-01,2024,November,Kabupaten Sumenep,-7.0072,113.8581,340.36,29.6,5.9,74.2
2024-12-01,2024,Desember,Kabupaten Sumenep,-7.0072,113.8581,24.48,28.09,12.6,84.12
2018-01-01,2018,Januari,Kabupaten Trenggalek,-8.0769,111.7048,97.07,25.16,9.52,18.03
2018-02-01,2018,Februari,Kabupaten Trenggalek,-8.0769,111.7048,2943.02,25.08,17.8,17.77
2018-03-01,2018,Maret,Kabupaten Trenggalek,-8.0769,111.7048,28681.52,25.79,8.68,17.91
2018-04-01,2018,April,Kabupaten Trenggalek,-8.0769,111.7048,21859.55,26.07,5.19,18.65
2018-05-01,2018,Mei,Kabupaten Trenggalek,-8.0769,111.7048,5343.73,25.02,0.44,17.52
2018-06-01,2018,Juni,Kabupaten Trenggalek,-8.0769,111.7048,2913.26,24.4,2.58,16.61
2018-07-01,2018,Juli,Kabupaten Trenggalek,-8.0769,111.7048,21422.51,23.83,0.02,14.67
2018-08-01,2018,Agustus,Kabupaten Trenggalek,-8.0769,111.7048,13585.82,24.46,0.35,13.92
2018-09-01,2018,September,Kabupaten Trenggalek,-8.0769,111.7048,8319.57,26.14,0.2,14.07
2018-10-01,2018,Oktober,Kabupaten Trenggalek,-8.0769,111.7048,6579.01,26.95,1.36,15.06
2018-11-01,2018,November,Kabupaten Trenggalek,-8.0769,111.7048,5353.82,26.71,6.34,17.32
2018-12-01,2018,Desember,Kabupaten Trenggalek,-8.0769,111.7048,3475.75,25.61,9.32,18.06
2019-01-01,2019,Januari,Kabupaten Trenggalek,-8.0769,111.7048,2476.15,25.92,13.77,18.4
2019-02-01,2019,Februari,Kabupaten Trenggalek,-8.0769,111.7048,533.68,26.02,12.18,18.51
2019-03-01,2019,Maret,Kabupaten Trenggalek,-8.0769,111.7048,24288.42,25.57,7.64,18.19
2019-04-01,2019,April,Kabupaten Trenggalek,-8.0769,111.7048,27725.08,26.09,9.44,18.94
2019-05-01,2019,Mei,Kabupaten Trenggalek,-8.0769,111.7048,8197.32,24.98,1.76,17.7
2019-06-01,2019,Juni,Kabupaten Trenggalek,-8.0769,111.7048,1367.35,23.74,0.01,15.92
2019-07-01,2019,Juli,Kabupaten Trenggalek,-8.0769,111.7048,18971.71,23.99,0.05,14.63
2019-08-01,2019,Agustus,Kabupaten Trenggalek,-8.0769,111.7048,14719.07,24.57,0.3,13.78
2019-09-01,2019,September,Kabupaten Trenggalek,-8.0769,111.7048,6846.35,25.55,0.86,13.76
2019-10-01,2019,Oktober,Kabupaten Trenggalek,-8.0769,111.7048,4431.4,27.26,0.3,14.64
2019-11-01,2019,November,Kabupaten Trenggalek,-8.0769,111.7048,1254.98,28.12,1.24,15.62
2019-12-01,2019,Desember,Kabupaten Trenggalek,-8.0769,111.7048,1402.06,27.49,7.74,17.92
2020-01-01,2020,Januari,Kabupaten Trenggalek,-8.0769,111.7048,791.3,26.39,9.59,18.44
2020-02-01,2020,Februari,Kabupaten Trenggalek,-8.0769,111.7048,1364.88,26.22,13.23,18.58
2020-03-01,2020,Maret,Kabupaten Trenggalek,-8.0769,111.7048,8047.35,26.2,9.06,19.02
2020-04-01,2020,April,Kabupaten Trenggalek,-8.0769,111.7048,30181.55,26.49,9.94,18.96
2020-05-01,2020,Mei,Kabupaten Trenggalek,-8.0769,111.7048,15715.76,26.03,9.53,18.99
2020-06-01,2020,Juni,Kabupaten Trenggalek,-8.0769,111.7048,3128.69,24.9,1.76,17.63
2020-07-01,2020,Juli,Kabupaten Trenggalek,-8.0769,111.7048,13281.07,23.86,1.93,16.36
2020-08-01,2020,Agustus,Kabupaten Trenggalek,-8.0769,111.7048,11977.24,24.54,1.43,15.92
2020-09-01,2020,September,Kabupaten Trenggalek,-8.0769,111.7048,13331.6,26.16,1.97,15.83
2020-10-01,2020,Oktober,Kabupaten Trenggalek,-8.0769,111.7048,2613.79,26.46,4.47,16.97
2020-11-01,2020,November,Kabupaten Trenggalek,-8.0769,111.7048,5634.54,26.33,6.13,18.36
2020-12-01,2020,Desember,Kabupaten Trenggalek,-8.0769,111.7048,2377.85,25.31,15.6,17.84
2021-01-01,2021,Januari,Kabupaten Trenggalek,-8.0769,111.7048,3289.59,25.27,14.78,18.26
2021-02-01,2021,Februari,Kabupaten Trenggalek,-8.0769,111.7048,4877.49,25.13,21.83,18.29
2021-03-01,2021,Maret,Kabupaten Trenggalek,-8.0769,111.7048,20209.95,25.52,8.45,18.01
2021-04-01,2021,April,Kabupaten Trenggalek,-8.0769,111.7048,26974.16,25.58,4.47,17.96
2021-05-01,2021,Mei,Kabupaten Trenggalek,-8.0769,111.7048,3542.64,25.61,2.6,18.25
2021-06-01,2021,Juni,Kabupaten Trenggalek,-8.0769,111.7048,6394.21,25.3,6.52,17.96
